cluster_rep,size
seed4_row116901,2
seed4_row116904,1
seed4_row116905,1
seed4_row116907,1
seed4_row116908,1
seed4_row116909,1
seed4_row116910,1
seed4_row116912,1
seed4_row116913,1
seed4_row116915,1
seed4_row116916,1
seed4_row116922,1
seed4_row116925,1
seed4_row116926,1
seed4_row116927,2
seed4_row116928,1
seed4_row116929,1
seed4_row116930,1
seed4_row116933,1
seed4_row116935,1
seed4_row116936,1
seed4_row116937,1
seed4_row116942,1
seed4_row116947,1
seed4_row116948,1
seed4_row116949,1
seed4_row116953,1
seed4_row116955,1
seed4_row116956,1
seed4_row116959,1
seed4_row116960,1
seed4_row116962,1
seed4_row116963,4
seed4_row116964,7
seed4_row116966,1
seed4_row116970,1
seed4_row116972,1
seed4_row116976,1
seed4_row116977,1
seed4_row116978,4
seed4_row116980,2
seed4_row116982,1
seed4_row116986,1
seed4_row116989,1
seed4_row116991,1
seed4_row116992,1
seed4_row116995,1
seed4_row116997,1
seed4_row117000,1
seed4_row117001,1
seed4_row117003,1
seed4_row117004,1
seed4_row117005,1
seed4_row117007,1
seed4_row117008,1
seed4_row117010,1
seed4_row117012,1
seed4_row117015,1
seed4_row117016,1
seed4_row117018,1
seed4_row117019,1
seed4_row117022,1
seed4_row117027,1
seed4_row117029,1
seed4_row117032,1
seed4_row117033,1
seed4_row117034,1
seed4_row117039,2
seed4_row117040,1
seed4_row117041,1
seed4_row117042,1
seed4_row117043,1
seed4_row117046,1
seed4_row117047,1
seed4_row117048,1
seed4_row117050,1
seed4_row117054,1
seed4_row117056,1
seed4_row117058,1
seed4_row117063,1
seed4_row117067,1
seed4_row117068,1
seed4_row117070,1
seed4_row117071,1
seed4_row117072,1
seed4_row117075,1
seed4_row117076,1
seed4_row117077,1
seed4_row117078,1
seed4_row117083,1
seed4_row117085,1
seed4_row117087,1
seed4_row117089,2
seed4_row117090,1
seed4_row117091,1
seed4_row117095,1
seed4_row117096,1
seed4_row117098,1
seed4_row117100,1
seed4_row117102,1
seed4_row117104,1
seed4_row117107,1
seed4_row117110,1
seed4_row117112,1
seed4_row117114,1
seed4_row117115,1
seed4_row117116,1
seed4_row117121,1
seed4_row117122,1
seed4_row117124,1
seed4_row117131,1
seed4_row117132,1
seed4_row117133,1
seed4_row117134,1
seed4_row117136,1
seed4_row117138,1
seed4_row117139,1
seed4_row117144,1
seed4_row117146,1
seed4_row117147,1
seed4_row117148,1
seed4_row117149,1
seed4_row117152,1
seed4_row117155,1
seed4_row117157,1
seed4_row117160,1
seed4_row117162,1
seed4_row117165,1
seed4_row117167,1
seed4_row117169,1
seed4_row117172,1
seed4_row117176,1
seed4_row117177,1
seed4_row117178,33
seed4_row117179,1
seed4_row117183,1
seed4_row117184,1
seed4_row117186,1
seed4_row117188,1
seed4_row117192,1
seed4_row117195,1
seed4_row117199,1
seed4_row117202,1
seed4_row117211,1
seed4_row117216,2
seed4_row117217,1
seed4_row117218,1
seed4_row117222,8
seed4_row117223,1
seed4_row117225,5
seed4_row117226,1
seed4_row117227,1
seed4_row117231,7
seed4_row117232,2
seed4_row117233,1
seed4_row117234,1
seed4_row117235,1
seed4_row117237,1
seed4_row117240,1
seed4_row117242,1
seed4_row117244,1
seed4_row117245,1
seed4_row117250,1
seed4_row117255,1
seed4_row117259,1
seed4_row117260,1
seed4_row117263,1
seed4_row117265,1
seed4_row117267,1
seed4_row117279,1
seed4_row117280,1
seed4_row117281,1
seed4_row117282,2
seed4_row117284,1
seed4_row117286,1
seed4_row117289,1
seed4_row117295,1
seed4_row117300,1
seed4_row117301,1
seed4_row117307,1
seed4_row117308,1
seed4_row117310,1
seed4_row117312,1
seed4_row117315,1
seed4_row117319,1
seed4_row117320,1
seed4_row117322,1
seed4_row117324,1
seed4_row117327,1
seed4_row117328,1
seed4_row117329,1
seed4_row117330,1
seed4_row117337,1
seed4_row117338,1
seed4_row117342,1
seed4_row117343,1
seed4_row117344,2
seed4_row117348,1
seed4_row117349,1
seed4_row117350,1
seed4_row117351,1
seed4_row117352,1
seed4_row117355,1
seed4_row117356,1
seed4_row117360,1
seed4_row117361,1
seed4_row117363,1
seed4_row117364,2
seed4_row117365,1
seed4_row117366,1
seed4_row117368,29
seed4_row117372,2
seed4_row117373,1
seed4_row117374,1
seed4_row117376,1
seed4_row117378,1
seed4_row117380,1
seed4_row117384,1
seed4_row117386,1
seed4_row117388,1
seed4_row117404,1
seed4_row117406,1
seed4_row117411,1
seed4_row117412,1
seed4_row117414,1
seed4_row117415,1
seed4_row117417,1
seed4_row117421,1
seed4_row117426,1
seed4_row117428,1
seed4_row117431,1
seed4_row117432,1
seed4_row117433,1
seed4_row117434,1
seed4_row117438,1
seed4_row117439,1
seed4_row117441,1
seed4_row117446,1
seed4_row117461,1
seed4_row117462,1
seed4_row117466,1
seed4_row117468,1
seed4_row117469,1
seed4_row117470,1
seed4_row117472,1
seed4_row117473,1
seed4_row117474,1
seed4_row117475,4
seed4_row117478,1
seed4_row117479,1
seed4_row117481,1
seed4_row117484,1
seed4_row117488,1
seed4_row117494,1
seed4_row117495,1
seed4_row117500,1
seed4_row117502,1
seed4_row117505,1
seed4_row117522,1
seed4_row117523,1
seed4_row117526,3
seed4_row117529,1
seed4_row117530,1
seed4_row117534,1
seed4_row117537,1
seed4_row117540,1
seed4_row117545,1
seed4_row117546,1
seed4_row117547,1
seed4_row117549,1
seed4_row117550,1
seed4_row117552,1
seed4_row117556,3
seed4_row117557,1
seed4_row117560,1
seed4_row117561,1
seed4_row117565,1
seed4_row117566,1
seed4_row117568,1
seed4_row117575,1
seed4_row117576,1
seed4_row117578,1
seed4_row117579,1
seed4_row117584,1
seed4_row117588,1
seed4_row117590,1
seed4_row117592,1
seed4_row117593,1
seed4_row117595,1
seed4_row117596,1
seed4_row117599,1
seed4_row117607,1
seed4_row117609,1
seed4_row117617,1
seed4_row117619,1
seed4_row117620,1
seed4_row117621,1
seed4_row117627,1
seed4_row117629,1
seed4_row117632,1
seed4_row117634,1
seed4_row117637,1
seed4_row117645,6
seed4_row117647,1
seed4_row117649,1
seed4_row117650,1
seed4_row117651,1
seed4_row117652,1
seed4_row117653,1
seed4_row117654,1
seed4_row117656,1
seed4_row117658,1
seed4_row117662,1
seed4_row117671,1
seed4_row117674,1
seed4_row117676,1
seed4_row117678,1
seed4_row117680,1
seed4_row117681,19
seed4_row117688,1
seed4_row117689,1
seed4_row117690,1
seed4_row117691,1
seed4_row117695,1
seed4_row117699,1
seed4_row117701,2
seed4_row117702,1
seed4_row117707,1
seed4_row117716,1
seed4_row117717,1
seed4_row117719,1
seed4_row117721,1
seed4_row117722,1
seed4_row117723,1
seed4_row117727,1
seed4_row117729,1
seed4_row117730,2
seed4_row117731,1
seed4_row117733,1
seed4_row117736,1
seed4_row117737,1
seed4_row117738,1
seed4_row117739,1
seed4_row117740,1
seed4_row117743,1
seed4_row117744,1
seed4_row117745,1
seed4_row117748,2
seed4_row117750,1
seed4_row117751,1
seed4_row117752,1
seed4_row117753,1
seed4_row117756,1
seed4_row117758,1
seed4_row117759,1
seed4_row117760,1
seed4_row117761,1
seed4_row117765,1
seed4_row117766,1
seed4_row117767,1
seed4_row117769,2
seed4_row117773,1
seed4_row117774,1
seed4_row117775,1
seed4_row117776,1
seed4_row117778,1
seed4_row117779,1
seed4_row117780,1
seed4_row117783,1
seed4_row117788,2
seed4_row117790,1
seed4_row117791,1
seed4_row117794,1
seed4_row117797,1
seed4_row117798,1
seed4_row117799,1
seed4_row117802,1
seed4_row117807,1
seed4_row117809,12
seed4_row117810,1
seed4_row117813,1
seed4_row117817,1
seed4_row117820,1
seed4_row117822,1
seed4_row117824,1
seed4_row117825,1
seed4_row117828,1
seed4_row117833,1
seed4_row117835,1
seed4_row117836,1
seed4_row117841,1
seed4_row117847,1
seed4_row117850,1
seed4_row117852,1
seed4_row117856,2
seed4_row117859,1
seed4_row117864,1
seed4_row117865,1
seed4_row117869,1
seed4_row117871,8
seed4_row117872,1
seed4_row117876,1
seed4_row117877,1
seed4_row117879,1
seed4_row117880,1
seed4_row117881,1
seed4_row117883,1
seed4_row117889,1
seed4_row117895,1
seed4_row117897,1
seed4_row117898,1
seed4_row117899,1
seed4_row117901,1
seed4_row117906,1
seed4_row117907,1
seed4_row117908,1
seed4_row117909,1
seed4_row117913,1
seed4_row117914,1
seed4_row117916,1
seed4_row117917,1
seed4_row117918,1
seed4_row117921,1
seed4_row117922,1
seed4_row117923,4
seed4_row117925,1
seed4_row117926,1
seed4_row117932,1
seed4_row117939,1
seed4_row117943,1
seed4_row117945,1
seed4_row117946,1
seed4_row117948,1
seed4_row117949,1
seed4_row117955,1
seed4_row117959,1
seed4_row117960,2
seed4_row117963,1
seed4_row117965,1
seed4_row117970,1
seed4_row117973,1
seed4_row117974,1
seed4_row117985,1
seed4_row117986,1
seed4_row117990,1
seed4_row117992,1
seed4_row117997,1
seed4_row118005,1
seed4_row118006,1
seed4_row118007,1
seed4_row118009,1
seed4_row118012,1
seed4_row118014,2
seed4_row118019,1
seed4_row118021,1
seed4_row118025,1
seed4_row118027,2
seed4_row118029,1
seed4_row118032,1
seed4_row118036,1
seed4_row118037,1
seed4_row118038,1
seed4_row118041,1
seed4_row118042,1
seed4_row118047,1
seed4_row118053,1
seed4_row118057,1
seed4_row118061,1
seed4_row118063,1
seed4_row118065,1
seed4_row118066,1
seed4_row118068,1
seed4_row118071,9
seed4_row118073,1
seed4_row118077,1
seed4_row118078,1
seed4_row118081,1
seed4_row118084,1
seed4_row118086,1
seed4_row118088,1
seed4_row118091,1
seed4_row118092,1
seed4_row118093,1
seed4_row118101,1
seed4_row118106,1
seed4_row118110,1
seed4_row118113,1
seed4_row118118,1
seed4_row118120,1
seed4_row118123,1
seed4_row118126,1
seed4_row118134,1
seed4_row118135,1
seed4_row118140,1
seed4_row118141,1
seed4_row118143,1
seed4_row118147,1
seed4_row118148,1
seed4_row118149,1
seed4_row118150,1
seed4_row118163,1
seed4_row118164,1
seed4_row118174,1
seed4_row118175,1
seed4_row118176,1
seed4_row118177,1
seed4_row118178,1
seed4_row118183,1
seed4_row118185,1
seed4_row118188,1
seed4_row118191,1
seed4_row118192,1
seed4_row118193,1
seed4_row118194,1
seed4_row118195,1
seed4_row118198,1
seed4_row118200,1
seed4_row118202,1
seed4_row118206,2
seed4_row118207,1
seed4_row118208,1
seed4_row118210,1
seed4_row118213,1
seed4_row118221,1
seed4_row118222,1
seed4_row118224,1
seed4_row118225,1
seed4_row118226,1
seed4_row118227,1
seed4_row118232,1
seed4_row118234,1
seed4_row118236,1
seed4_row118237,1
seed4_row118241,1
seed4_row118243,1
seed4_row118245,1
seed4_row118250,1
seed4_row118251,1
seed4_row118252,1
seed4_row118253,2
seed4_row118254,1
seed4_row118258,1
seed4_row118260,1
seed4_row118264,1
seed4_row118265,2
seed4_row118267,1
seed4_row118273,1
seed4_row118274,1
seed4_row118276,1
seed4_row118277,1
seed4_row118278,1
seed4_row118279,1
seed4_row118282,1
seed4_row118286,1
seed4_row118287,1
seed4_row118288,1
seed4_row118289,1
seed4_row118290,1
seed4_row118293,1
seed4_row118294,1
seed4_row118295,1
seed4_row118297,1
seed4_row118300,1
seed4_row118302,1
seed4_row118304,1
seed4_row118308,1
seed4_row118309,1
seed4_row118311,1
seed4_row118313,1
seed4_row118315,1
seed4_row118320,1
seed4_row118321,1
seed4_row118325,1
seed4_row118326,1
seed4_row118329,5
seed4_row118330,1
seed4_row118331,1
seed4_row118336,1
seed4_row118338,1
seed4_row118340,1
seed4_row118341,1
seed4_row118344,1
seed4_row118346,1
seed4_row118347,1
seed4_row118350,1
seed4_row118357,1
seed4_row118358,1
seed4_row118360,1
seed4_row118361,1
seed4_row118362,1
seed4_row118364,1
seed4_row118365,1
seed4_row118372,1
seed4_row118373,1
seed4_row118375,1
seed4_row118376,1
seed4_row118378,1
seed4_row118381,1
seed4_row118382,1
seed4_row118386,19
seed4_row118389,2
seed4_row118392,1
seed4_row118395,1
seed4_row118397,1
seed4_row118398,1
seed4_row118400,1
seed4_row118401,1
seed4_row118402,1
seed4_row118403,1
seed4_row118406,1
seed4_row118410,1
seed4_row118411,1
seed4_row118412,1
seed4_row118413,1
seed4_row118417,1
seed4_row118421,1
seed4_row118424,1
seed4_row118426,1
seed4_row118434,1
seed4_row118437,1
seed4_row118439,1
seed4_row118440,1
seed4_row118443,1
seed4_row118445,1
seed4_row118446,1
seed4_row118447,1
seed4_row118449,2
seed4_row118450,1
seed4_row118451,3
seed4_row118452,1
seed4_row118453,1
seed4_row118464,1
seed4_row118465,1
seed4_row118466,4
seed4_row118467,1
seed4_row118468,1
seed4_row118470,1
seed4_row118471,1
seed4_row118472,1
seed4_row118473,1
seed4_row118480,1
seed4_row118485,1
seed4_row118486,1
seed4_row118487,1
seed4_row118498,1
seed4_row118499,1
seed4_row118506,2
seed4_row118507,1
seed4_row118510,9
seed4_row118511,1
seed4_row118513,1
seed4_row118514,1
seed4_row118516,1
seed4_row118520,1
seed4_row118521,1
seed4_row118522,1
seed4_row118524,1
seed4_row118526,1
seed4_row118527,1
seed4_row118528,1
seed4_row118529,1
seed4_row118534,1
seed4_row118535,3
seed4_row118537,1
seed4_row118538,2
seed4_row118540,1
seed4_row118541,1
seed4_row118542,1
seed4_row118549,1
seed4_row118550,1
seed4_row118551,1
seed4_row118556,1
seed4_row118558,1
seed4_row118559,1
seed4_row118561,1
seed4_row118563,1
seed4_row118564,1
seed4_row118567,1
seed4_row118568,1
seed4_row118570,1
seed4_row118571,1
seed4_row118573,1
seed4_row118574,1
seed4_row118577,1
seed4_row118579,1
seed4_row118586,1
seed4_row118587,1
seed4_row118588,1
seed4_row118590,1
seed4_row118591,1
seed4_row118594,4
seed4_row118597,1
seed4_row118600,1
seed4_row118604,1
seed4_row118606,1
seed4_row118614,1
seed4_row118616,2
seed4_row118618,1
seed4_row118621,1
seed4_row118622,1
seed4_row118627,1
seed4_row118633,1
seed4_row118639,1
seed4_row118651,1
seed4_row118654,1
seed4_row118655,1
seed4_row118657,1
seed4_row118660,1
seed4_row118664,1
seed4_row118665,1
seed4_row118669,1
seed4_row118673,1
seed4_row118674,1
seed4_row118675,1
seed4_row118677,1
seed4_row118681,1
seed4_row118684,1
seed4_row118687,1
seed4_row118688,1
seed4_row118694,1
seed4_row118695,1
seed4_row118696,1
seed4_row118697,1
seed4_row118700,1
seed4_row118705,1
seed4_row118706,1
seed4_row118708,1
seed4_row118709,1
seed4_row118710,1
seed4_row118712,1
seed4_row118715,1
seed4_row118717,1
seed4_row118719,1
seed4_row118720,318
seed4_row118723,1
seed4_row118724,1
seed4_row118726,1
seed4_row118727,1
seed4_row118731,1
seed4_row118733,1
seed4_row118734,1
seed4_row118737,1
seed4_row118739,1
seed4_row118746,1
seed4_row118749,1
seed4_row118750,1
seed4_row118759,1
seed4_row118764,1
seed4_row118767,1
seed4_row118769,2
seed4_row118770,1
seed4_row118773,1
seed4_row118775,1
seed4_row118776,1
seed4_row118780,1
seed4_row118782,1
seed4_row118787,1
seed4_row118789,1
seed4_row118790,1
seed4_row118792,1
seed4_row118793,1
seed4_row118794,1
seed4_row118796,1
seed4_row118798,1
seed4_row118800,1
seed4_row118810,1
seed4_row118811,1
seed4_row118812,1
seed4_row118813,1
seed4_row118814,1
seed4_row118816,1
seed4_row118817,1
seed4_row118820,1
seed4_row118822,1
seed4_row118826,1
seed4_row118827,1
seed4_row118829,1
seed4_row118830,1
seed4_row118831,1
seed4_row118832,1
seed4_row118833,1
seed4_row118834,1
seed4_row118835,1
seed4_row118838,1
seed4_row118841,1
seed4_row118843,1
seed4_row118844,1
seed4_row118847,1
seed4_row118851,1
seed4_row118852,1
seed4_row118853,1
seed4_row118854,1
seed4_row118858,1
seed4_row118859,1
seed4_row118861,1
seed4_row118862,1
seed4_row118863,1
seed4_row118865,1
seed4_row118866,1
seed4_row118867,1
seed4_row118868,1
seed4_row118871,1
seed4_row118874,1
seed4_row118877,1
seed4_row118879,1
seed4_row118884,1
seed4_row118886,1
seed4_row118892,1
seed4_row118894,1
seed4_row118895,1
seed4_row118897,1
seed4_row118899,1
seed4_row118901,1
seed4_row118902,1
seed4_row118905,1
seed4_row118909,1
seed4_row118913,2
seed4_row118924,1
seed4_row118929,1
seed4_row118931,1
seed4_row118935,1
seed4_row118938,1
seed4_row118939,1
seed4_row118942,1
seed4_row118950,1
seed4_row118957,1
seed4_row118959,1
seed4_row118960,1
seed4_row118961,1
seed4_row118962,1
seed4_row118964,1
seed4_row118966,1
seed4_row118967,1
seed4_row118968,1
seed4_row118969,1
seed4_row118973,1
seed4_row118975,1
seed4_row118977,1
seed4_row118979,1
seed4_row118981,1
seed4_row118982,1
seed4_row118985,1
seed4_row118989,1
seed4_row118994,1
seed4_row118998,1
seed4_row118999,1
seed4_row119000,1
seed4_row119002,1
seed4_row119004,1
seed4_row119005,2
seed4_row119007,1
seed4_row119009,1
seed4_row119011,1
seed4_row119013,1
seed4_row119014,1
seed4_row119015,1
seed4_row119023,1
seed4_row119028,1
seed4_row119031,1
seed4_row119036,1
seed4_row119038,1
seed4_row119043,1
seed4_row119048,1
seed4_row119049,1
seed4_row119050,1
seed4_row119052,1
seed4_row119053,2
seed4_row119058,1
seed4_row119062,9
seed4_row119070,1
seed4_row119072,1
seed4_row119074,1
seed4_row119076,1
seed4_row119077,1
seed4_row119082,1
seed4_row119085,1
seed4_row119086,1
seed4_row119087,1
seed4_row119089,1
seed4_row119094,3
seed4_row119099,1
seed4_row119102,1
seed4_row119107,1
seed4_row119111,1
seed4_row119112,1
seed4_row119115,1
seed4_row119119,1
seed4_row119126,2
seed4_row119127,1
seed4_row119131,1
seed4_row119134,1
seed4_row119136,1
seed4_row119137,1
seed4_row119139,1
seed4_row119141,1
seed4_row119142,1
seed4_row119143,1
seed4_row119147,1
seed4_row119149,12
seed4_row119152,2
seed4_row119153,1
seed4_row119157,1
seed4_row119163,1
seed4_row119164,1
seed4_row119165,1
seed4_row119166,1
seed4_row119168,1
seed4_row119171,1
seed4_row119172,2
seed4_row119173,1
seed4_row119174,1
seed4_row119178,5
seed4_row119180,1
seed4_row119183,1
seed4_row119185,2
seed4_row119186,1
seed4_row119187,1
seed4_row119188,1
seed4_row119189,1
seed4_row119195,1
seed4_row119197,1
seed4_row119199,1
seed4_row119200,1
seed4_row119201,1
seed4_row119205,1
seed4_row119208,1
seed4_row119212,1
seed4_row119213,1
seed4_row119220,1
seed4_row119221,1
seed4_row119222,1
seed4_row119223,1
seed4_row119225,2
seed4_row119229,2
seed4_row119231,1
seed4_row119232,1
seed4_row119233,1
seed4_row119234,1
seed4_row119236,4
seed4_row119237,1
seed4_row119238,1
seed4_row119239,1
seed4_row119240,1
seed4_row119241,1
seed4_row119242,1
seed4_row119245,1
seed4_row119246,1
seed4_row119248,1
seed4_row119251,1
seed4_row119252,1
seed4_row119254,1
seed4_row119255,1
seed4_row119256,3
seed4_row119259,1
seed4_row119261,1
seed4_row119266,1
seed4_row119272,1
seed4_row119273,1
seed4_row119274,1
seed4_row119277,1
seed4_row119279,1
seed4_row119280,2
seed4_row119281,1
seed4_row119283,12
seed4_row119286,1
seed4_row119288,1
seed4_row119289,1
seed4_row119290,1
seed4_row119291,1
seed4_row119292,1
seed4_row119293,1
seed4_row119298,1
seed4_row119300,1
seed4_row119301,1
seed4_row119303,1
seed4_row119307,1
seed4_row119308,1
seed4_row119309,185
seed4_row119310,1
seed4_row119312,1
seed4_row119314,1
seed4_row119315,1
seed4_row119317,1
seed4_row119318,1
seed4_row119320,1
seed4_row119322,1
seed4_row119328,1
seed4_row119329,2
seed4_row119331,1
seed4_row119334,1
seed4_row119336,2
seed4_row119341,1
seed4_row119342,1
seed4_row119344,1
seed4_row119345,1
seed4_row119350,1
seed4_row119351,1
seed4_row119355,1
seed4_row119357,1
seed4_row119361,1
seed4_row119365,1
seed4_row119373,1
seed4_row119375,1
seed4_row119379,1
seed4_row119380,1
seed4_row119383,1
seed4_row119386,1
seed4_row119387,1
seed4_row119388,1
seed4_row119391,1
seed4_row119392,1
seed4_row119394,1
seed4_row119395,1
seed4_row119396,1
seed4_row119398,1
seed4_row119400,1
seed4_row119404,1
seed4_row119405,4
seed4_row119409,1
seed4_row119412,1
seed4_row119418,1
seed4_row119421,1
seed4_row119424,1
seed4_row119425,1
seed4_row119427,1
seed4_row119428,1
seed4_row119429,1
seed4_row119431,1
seed4_row119435,2
seed4_row119445,1
seed4_row119446,1
seed4_row119447,1
seed4_row119450,1
seed4_row119451,1
seed4_row119453,1
seed4_row119459,1
seed4_row119462,1
seed4_row119463,1
seed4_row119467,1
seed4_row119468,1
seed4_row119469,3
seed4_row119470,1
seed4_row119472,1
seed4_row119476,1
seed4_row119478,1
seed4_row119479,1
seed4_row119481,1
seed4_row119489,1
seed4_row119499,16
seed4_row119500,1
seed4_row119502,3
seed4_row119504,1
seed4_row119509,1
seed4_row119511,1
seed4_row119515,1
seed4_row119516,1
seed4_row119517,1
seed4_row119519,1
seed4_row119520,1
seed4_row119523,1
seed4_row119524,1
seed4_row119525,1
seed4_row119527,1
seed4_row119529,1
seed4_row119530,1
seed4_row119532,1
seed4_row119537,1
seed4_row119538,1
seed4_row119539,1
seed4_row119540,1
seed4_row119541,1
seed4_row119543,1
seed4_row119546,2
seed4_row119547,1
seed4_row119550,1
seed4_row119551,1
seed4_row119552,1
seed4_row119553,1
seed4_row119556,2
seed4_row119558,2
seed4_row119559,1
seed4_row119560,1
seed4_row119562,1
seed4_row119563,1
seed4_row119567,1
seed4_row119568,1
seed4_row119570,2
seed4_row119575,1
seed4_row119579,1
seed4_row119580,1
seed4_row119581,1
seed4_row119585,1
seed4_row119586,1
seed4_row119587,9
seed4_row119590,1
seed4_row119591,1
seed4_row119593,1
seed4_row119595,1
seed4_row119596,1
seed4_row119600,1
seed4_row119601,1
